,S_MASS,P_PERIOD,P_DISTANCE,P_HABITABLE
5215,1.02,7.806164,0.0775059,0
5216,0.49,2.787174,0.030550454,0
5217,0.94,16.273563,0.12308562,0
5218,0.74,19.507428,0.12824886,0
5219,0.93,29.740451,0.18333087,0
5220,1.01,11.561052,0.10037255,0
5221,0.67,33.91,0.19525723,0
5222,2.12,457.01,1.491192,0
5223,0.16,2.2907,0.0185,0
5226,0.93,14.647531,0.11433526,0
5227,1.22,578.38,1.45261,0
5228,0.67,14.03,0.10422137,0
5229,0.42,0.728113,0.011859286,0
5230,0.93,7.9709401,0.0762,0
5231,1.12,10.043686,0.097,0
5232,0.98,6.9636302,0.0711,0
5233,0.96,4.9432902,0.0561,0
5234,0.88,15.8523,0.11832195,0
5235,0.89,103.5,0.4394548,0
5236,0.93,0.911724,0.017957512,0
5237,0.41,2557.0,2.59,0
5238,0.83,33.688,0.1995216,0
5239,1.04,7.3426,0.078889545,0
5240,0.66,2.3916099,0.0306,0
5241,0.65,2.7906599,0.0334,0
5242,1.08,6.14956,0.0674,0
5243,0.91,0.52417702,0.0123,0
5244,1.04,13.18,0.11424,0
5245,0.95,0.762406,0.016052462,0
5246,1.02,0.877214,0.018048731,0
5247,1.0,11.811437,0.10147944,0
5248,0.89,8.1245,0.078439859,0
5249,1.04,45.85,0.25753883,0
5250,0.91,18.56,0.14192851,0
5251,0.77,4.6455,0.05,0
5252,0.83,64.6175,0.297,0
5253,0.5,19.660302,0.12425404,0
5254,1.12,234.239,0.7576,0
5255,0.84,16.97801,0.1685,0
5256,1.2,10.514181,0.10480464,0
5257,1.03,5.6406776,0.0627,0
5258,0.85,47.427737,0.24,0
5259,1.0,4.927,0.057,0
5260,0.93,75.74,0.3434552,0
5261,0.93,12.458,0.1037416,0
5262,0.55,13.115365,0.089156034,0
5263,0.89,1.908084,0.028953734,0
5264,1.04,9.9772101,0.0919,0
5265,0.63,10.296725,0.1009,0
5266,1.15,85.653999,0.3986,0
5267,0.65,74.2,0.324,0
5268,1.03,621.62,1.690632,0
5269,1.46,3.294601,0.049146858,0
5270,0.99,15.1479,0.12005824,0
5271,1.69,273.1,0.98946729,0
5272,0.87,4.16787,0.0491,0
5273,1.06,63.0382,0.3076,0
5274,1.05,4.8875298,0.0574,0
5275,1.06,89.193497,0.3987,0
5276,0.94,16.8419,0.1261,0
5277,0.86,12.1914,0.0984,0
5278,0.68,5.09071,0.051,0
5279,0.95,4.803352,0.054757936,0
5280,1.2,223.8,0.7707095,0
5281,0.85,1362.3,2.5201763,0
5282,1.13,29.9687,0.1969,0
5283,0.77,9.7629805,0.0821,0
5284,0.77,13.3602,0.1002,0
5285,1.0,10.2738,0.0924,0
5286,1.02,25.5434,0.171,0
5287,0.75,35.581001,0.1916,0
5288,0.91,38.651998,0.2141,0
5289,1.0,24.812099,0.1668,0
5290,0.98,12.1842,0.1031,0
5291,0.87,109.445,0.4276,0
5292,0.96,62.5611,0.3017,0
5293,1.11,22.064,0.1624,0
5294,1.04,31.8099,0.19901947,0
5295,0.8,39.8311,0.2119,0
5296,0.39,0.72733098,0.0115,0
5297,1.84,803.0,2.1105,0
5298,0.94,234.636,0.7097,0
5299,0.76,56.5732,0.2633,0
5300,0.81,159.394,0.5368,0
5301,0.99,14.8334,0.1134,0
5302,0.92,3.7006199,0.0455,0
5303,0.75,47.7055,0.2253,0
5304,1.19,12.1468,0.1096,0
5305,1.03,5.0567598,0.0583,0
5306,1.07,1.9803577,0.0309,0
5307,0.95,12.0999,0.1011,0
5308,1.13,12.130686,0.11,0
5309,1.14,5.6135802,0.0646,0
5310,0.93,6.5462899,0.0668,0
5311,0.98,148.272,0.5456,0
5312,0.94,5.3637099,0.0588,0
5313,0.65,33.136101,0.1748,0
5314,1.05,15.959945,0.1272,0
5315,1.2,8.2563,0.085,0
5316,0.84,13.9794,0.1074,0
5317,0.81,6.5660601,0.064,0
5318,0.97,4.1793699,0.0504,0
5319,0.95,25.76051,0.16777237,0
5320,0.95,18.787839,0.13593627,0
5321,0.37,3.865053,0.034595037,0
5322,0.94,17.27474,0.12808351,0
5323,0.93,11.251029,0.0863,0
5324,0.81,20.978959,0.13873751,0
5325,0.87,148.46034,0.5238,0
5326,0.96,4.7329,0.0529,0
5327,1.04,3.4239299,0.0451,0
5328,0.75,5.6524501,0.0565,0
5329,1.07,7.3786898,0.0761,0
5330,1.05,14.2652,0.117,0
5331,1.07,19.590599,0.1456,0
5332,1.13,9.478522,0.0914,0
5333,0.94,5.88343,0.0625,0
5334,0.96,9.32862,0.0856,0
5335,0.75,2.44083,0.0322,0
5336,1.0,6.1582699,0.0658,0
5337,0.84,11.9548,0.1006,0
5338,1.22,2.073549,0.033996881,0
5339,0.98,5.4258399,0.0601,0
5340,0.98,1.11612,0.0209,0
5341,0.54,11.128305,0.0781,0
5342,0.9,6.45998,0.0652,0
5343,0.79,91.500999,0.3648,0
5344,0.96,9.75376,0.0892,0
5345,0.82,25.886,0.1606,0
5346,0.79,14.8201,0.1089,0
5347,0.65,5.77954,0.0532,0
5348,0.54,4.2209702,0.0418,0
5349,1.3,18.0116,0.1469,0
5351,1.02,9.2076101,0.0865,0
5352,0.76,4.0957799,0.0457,0
5353,0.12,203.69,0.3696216,0
5354,0.61,17.6046,0.1072,0
5355,1.23,40.7157,0.2383,0
5356,0.87,5.95966,0.0646,0
5357,0.88,9.1785698,0.0819,0
5358,0.96,39.752899,0.2249,0
5359,1.59,207.62,0.76298832,0
5360,0.79,4.8663101,0.052,0
5361,0.84,4.7656202,0.0522,0
5362,0.85,3.9514,0.0463,0
5363,0.45,9.567,0.06834,0
5364,1.02,6.4544201,0.0683,0
5365,0.88,18.396299,0.1306,0
5366,1.05,6.7968502,0.0714,0
5367,0.55,14.5341,0.0956,0
5368,0.69,2.8001201,0.0343,0
5369,1.02,31.5889,0.197,0
5370,0.8,4.9506102,0.0525,0
5371,0.82,9.0292997,0.0796,0
5372,1.05,56.4159,0.3024,0
5373,0.81,122.08,0.4484,0
5374,0.98,6.0592198,0.0646,0
5375,1.16,654.5,1.5777042,0
5376,0.87,6.293099,0.063668661,0
5377,0.58,2.37756,0.0298352,0
5378,0.88,4540.0,5.1572121,0
5379,0.39,2946.0,2.9656133,0
5380,0.75,92.729725,0.3608,0
5381,0.93,12.2885,0.1017,0
5382,0.88,9.0333204,0.0813,0
5383,1.03,3.88151,0.0488,0
5384,1.19,2.2082801,0.0352,0
5385,0.92,27.2108,0.1724,0
5386,0.87,37.8866,0.2107,0
5387,0.92,2.50476,0.0352,0
5388,0.81,3.49082,0.0418,0
5389,0.33,2.6446,0.025006348,0
5390,0.76,3.7202301,0.0429,0
5391,1.59,84.6866,0.41756797,0
5392,0.88,4.1957798,0.0488,0
5393,0.69,11.6065,0.0885,0
5394,0.8,20.851337,0.1376033,0
5395,0.82,38.326099,0.2084,0
5396,1.16,150.878,0.5726,0
5397,0.87,3.7017543,0.0438,0
5398,1.03,16.225465,0.1222,0
5399,1.07,29.6663,0.1827,0
5400,0.93,4.2926464,0.0491,0
5401,0.85,2.5240099,0.0344,0
5402,1.05,2.5357342,0.0368,0
5403,0.86,37.303699,0.2082,0
5404,1.42,126.557,0.5548,0
5405,1.18,31.3351,0.2054,0
5406,0.95,5.9907999,0.0636,0
5407,1.0,65.704597,0.3192,0
5408,0.89,69.8956,0.32,0
5409,0.77,23.340401,0.1467,0
5410,0.76,5.6040201,0.0563,0
5411,0.97,12.0229,0.1016,0
5413,1.2,5.629021,0.066,0
5414,1.06,51.067402,0.2749,0
5415,1.24,200.452,0.90314152,0
5416,1.07,21.103399,0.1528,0
5417,0.87,5.1867199,0.0559,0
5418,0.91,9.8873596,0.0872,0
5419,1.02,2.3775699,0.0351,0
5420,1.1,2.9862299,0.042,0
5421,0.97,47.0564,0.2524,0
5422,1.41,73.750397,0.3859,0
5423,1.01,19.57783,0.2119353,0
5424,1.17,38.576099,0.2356,0
5425,1.06,4.8501801,0.0571,0
5426,0.8,8.6174297,0.0763,0
5427,0.84,7.2810998,0.0696,0
5428,1.03,3.6227601,0.0467,0
5429,1.0,296.63786,0.8589,0
5430,0.96,26.629499,0.1722,0
5431,1.07,12.834502,0.1075,0
5432,0.83,3.5246601,0.0426,0
5433,1.06,9.8425798,0.0918,0
5434,0.99,555.1,1.3474666,0
5435,0.62,159.986,0.51488415,0
5437,1.48,385.2,1.240416,0
5439,1.76,310.4,1.1016,0
5440,0.79,2.224,0.031114638,0
5441,1.09,737.1131,1.7712,0
5443,1.46,275.5,0.945687,0
5444,1.41,283.8,1.0427979,0
5445,0.72,30.014,0.17024786,0
5446,1.14,9.03502,0.08004356,0
5452,0.85,9.844077,0.085133254,0
5453,0.33,2.231527,0.023089561,0
5454,0.75,16.034656,0.11304112,0
5455,0.75,5.025598,0.05215811,0
5456,0.86,8.777247,0.079173763,0
5457,0.88,10.413181,0.089411372,0
5458,0.82,23.448172,0.15003303,0
5459,0.75,9.660186,0.080634396,0
5460,0.33,4.194766,0.03516841,0
5461,0.57,28.735327,0.15219906,0
5463,1.12,14.453895,0.12056989,0
5464,0.92,21.700156,0.14805194,0
5465,0.83,17.515472,0.12401766,0
5466,0.83,15.937039,0.11645033,0
5467,1.16,11.02066,0.1018124,0
5468,0.82,12.832235,0.10038044,0
5469,0.76,20.645099,0.13437715,0
5470,0.75,26.803023,0.15921569,0
5471,1.06,1.865962,0.03023756,0
5472,0.33,9.715043,0.061561717,0
5473,0.93,2.380867,0.034053414,0
5474,0.91,7.473223,0.072476189,0
5475,0.73,5.761612,0.056621306,0
5476,0.99,9.401312,0.086865428,0
5477,0.92,2.060438,0.030813798,0
5478,0.33,13.62749,0.077142105,0
5479,0.75,7.9389334,0.070746471,0
5480,0.75,20.201085,0.13186002,0
5481,0.48,5.095717,0.045365622,0
5482,0.33,6.679582,0.047956457,0
5483,1.3,562.0,1.428,0
5486,1.08,6.71837,0.071,0
5487,0.76,10.7769,0.0871,0
5488,0.77,6.3866901,0.0617,0
5489,0.85,20.739886,0.138,0
5490,1.12,2.29794,0.0354,0
5491,0.95,3.052524,0.04047,0
5492,1.0,8241.0,10.3104,0
5493,0.18,10.77,0.056581787,1
5494,0.76,5.487,0.0571,0
5495,0.76,8.291,0.0752,0
5496,0.87,51.805612,0.26,0
5497,1.35,286.6,0.94,0
5498,1.35,484.3,1.334,0
5499,1.42,3552.0,6.996825,0
5501,0.91,2.823093,0.0388,0
5507,0.17,15.564,0.0672,1
5519,1.86,10.655669,0.11881686,0
5520,1.04,3449.0,4.59,0
5521,1.2,2164.0,3.744654,0
5522,0.84,29.8454,0.17791968,0
5523,0.88,39.643178,0.215,0
5525,1.37,4.2568,0.05783,0
5526,1.71,11.806174,0.1216,0
5527,0.8,3.6483018,0.0427,0
5528,1.08,9.176092,0.087,0
5529,0.92,108.59333,0.4126,0
5530,1.09,3.5964508,0.0473,0
5531,0.97,94.886902,0.4025,0
5532,1.52,453.54212,1.3292,0
5533,1.21,3.823157,0.0511,0
5534,0.81,7.3285195,0.0689,0
5535,0.45,1.9928123,0.0238,0
5536,0.86,1.2602591,0.0232,0
5537,0.94,180.92173,0.6135,0
5538,0.86,59.284064,0.2832,0
5540,1.09,28.986769,0.187,0
5541,1.04,11.678942,0.1021,0
5542,0.8,6.5032704,0.0634,0
5543,0.8,1.9703425,0.0303,0
5544,0.58,20.618035,0.1228,0
5545,0.85,73.757887,0.3259,0
5546,0.96,3.0326714,0.0405,0
5547,1.06,9.6310258,0.0905,0
5548,0.93,4.6122504,0.053,0
5549,0.63,8.7396758,0.0713,0
5550,1.54,5.111779,0.0593,0
5551,1.25,3.1572209,0.0454,0
5552,0.87,15.611224,0.1169,0
5553,1.05,33.025718,0.2049,0
5554,1.0,5.0536898,0.0576,0
5555,0.79,199.66876,0.6193,0
5556,0.98,74.920137,0.336,0
5557,1.08,19.738286,0.145,0
5558,0.97,232.04033,0.7326,0
5559,0.86,24.614806,0.1575,0
5560,1.04,40.101371,0.236,0
5561,1.0,5.8337609,0.0687,0
5562,1.0,10.161024,0.0918,0
5563,0.79,2.93536,0.0371,0
5564,1.05,27.320871,0.183,0
5565,0.95,3.0764471,0.0407,0
5566,0.95,3.638994,0.0453,0
5567,0.8,14.589347,0.11,0
5568,1.03,17.471278,0.13862928,0
5569,0.73,9.531361,0.090839024,0
5570,1.41,317.58639,1.0620624,0
5571,0.58,4.4929,0.044307996,0
5572,0.66,15.669494,0.10667457,0
5573,0.01,2560.0,0.97,0
5577,1.25,20.0348,0.1557,0
5578,0.95,15.574157,0.1228,0
5579,0.67,9.51216,0.0745,0
5580,1.38,7.3194636,0.0898,0
5581,0.88,117.0405,0.4453,0
5582,0.91,8.7018157,0.0777,0
5583,0.84,144.5474,0.5164,0
5584,0.88,29.542257,0.1792,0
5585,1.34,8.9348489,0.0928,0
5586,0.94,10.4409,0.0915,0
5587,0.77,4.6030102,0.0496,0
5588,0.99,1.7168283,0.028,0
5589,0.84,0.76401755,0.0154,0
5590,1.02,4.458149,0.0533,0
5592,0.84,3.77015,0.044720684,0
5594,1.21,3999.0,5.205792,0
5595,1.25,146.05,0.596704,0
5596,0.99,29.33434,0.18015876,0
5597,0.84,8.4112,0.07684936,0
